file,genotype,ghat,V1,V2,trait,mode,tsf
asi_BPHmin_1a2,LH82xPHJ40,1.368171811,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,LH82xPHZ51,1.332888424,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,MO17xPH207,2.523690015,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,MO17xPHG35,3.152193903,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,MO17xPHG39,2.973190843,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,MO17xPHG47,3.053864002,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,MO17xPHG84,3.121606767,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,MO17xPHJ40,3.066713392,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,MO17xPHZ51,2.799711763,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PH207xPHG35,1.977763503,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PH207xPHG39,1.928641647,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PH207xPHG47,2.058951809,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PH207xPHG84,2.1435453215,Fix,2.21209979,asi,1a2,BPHmin
