file,R2,r,trait,cs,mode,cv,sp,type
gy_cs10_a2_cv1_sp9.ghatREL1,0.282839665283491,0.531826724867688,gy,cs10,a2,cv1,sp9.ghatREL1,random
gy_cs10_a2_cv2_sp10.ghatREL1,0.264723807402688,0.51451317514976,gy,cs10,a2,cv2,sp10.ghatREL1,random
gy_cs10_a2_cv2_sp1.ghatREL1,0.217876219958716,0.466772128515313,gy,cs10,a2,cv2,sp1.ghatREL1,random
gy_cs10_a2_cv2_sp2.ghatREL1,0.706063195783205,0.840275666542359,gy,cs10,a2,cv2,sp2.ghatREL1,random
gy_cs10_a2_cv2_sp3.ghatREL1,0.74157008657243,0.861144637428829,gy,cs10,a2,cv2,sp3.ghatREL1,random
gy_cs10_a2_cv2_sp4.ghatREL1,0.147624013076146,0.384218704745287,gy,cs10,a2,cv2,sp4.ghatREL1,random
gy_cs10_a2_cv2_sp5.ghatREL1,0.427038877030607,0.653482116840704,gy,cs10,a2,cv2,sp5.ghatREL1,random
gy_cs10_a2_cv2_sp6.ghatREL1,0.208922622749765,0.457080542956889,gy,cs10,a2,cv2,sp6.ghatREL1,random
gy_cs10_a2_cv2_sp7.ghatREL1,0.102992974458923,0.320925185142773,gy,cs10,a2,cv2,sp7.ghatREL1,random
gy_cs10_a2_cv2_sp8.ghatREL1,0.301406620192856,0.549005118548868,gy,cs10,a2,cv2,sp8.ghatREL1,random
gy_cs10_a2_cv2_sp9.ghatREL1,0.118590593287578,0.344369849562324,gy,cs10,a2,cv2,sp9.ghatREL1,random
gy_cs10_a2_cv3_sp10.ghatREL1,0.732812498946172,0.856044682797675,gy,cs10,a2,cv3,sp10.ghatREL1,random
gy_cs10_a2_cv3_sp1.ghatREL1,0.488786948345683,0.699132997608955,gy,cs10,a2,cv3,sp1.ghatREL1,random
gy_cs10_a2_cv3_sp2.ghatREL1,0.0681673839957295,0.26108884310849,gy,cs10,a2,cv3,sp2.ghatREL1,random
gy_cs10_a2_cv3_sp3.ghatREL1,0.0959332453175,0.309730924057479,gy,cs10,a2,cv3,sp3.ghatREL1,random
gy_cs10_a2_cv3_sp4.ghatREL1,0.541852004746942,0.736105973856307,gy,cs10,a2,cv3,sp4.ghatREL1,random
gy_cs10_a2_cv3_sp5.ghatREL1,0.309689106039793,0.55649717523074,gy,cs10,a2,cv3,sp5.ghatREL1,random
gy_cs10_a2_cv3_sp6.ghatREL1,0.27469312813022,0.52411175156661,gy,cs10,a2,cv3,sp6.ghatREL1,random
gy_cs10_a2_cv3_sp7.ghatREL1,0.5437306462775,0.737380937017971,gy,cs10,a2,cv3,sp7.ghatREL1,random
gy_cs10_a2_cv3_sp8.ghatREL1,0.391421826028238,0.625637136068694,gy,cs10,a2,cv3,sp8.ghatREL1,random
gy_cs10_a2_cv3_sp9.ghatREL1,0.654439552750029,0.808974383247102,gy,cs10,a2,cv3,sp9.ghatREL1,random
